Unnamed: 0,VIN (1-10),County,City,State,Postal Code,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Base MSRP,Legislative District,DOL Vehicle ID,Vehicle Location,Electric Utility,2020 Census Tract
346,1G1RB6S59J,King,Maple Valley,WA,98038,2018,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,0,41.0,296774082,POINT (-122.204248 47.719278),BONNEVILLE POWER ADMINISTRATION||INLAND POWER & LIGHT COMPANY,53033032011
347,5YJ3E1EB4J,Kittitas,Cle Elum,WA,98922,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,1.0,186883826,POINT (-122.170798 47.184615),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53037975201
348,5YJXCDE20L,Whatcom,Bellingham,WA,98229,2020,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,289,0,33.0,4623538,POINT (-122.196448 47.40561),PUGET SOUND ENERGY INC,53073000903
349,1G1FY6S00M,Skagit,Anacortes,WA,98221,2021,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,7.0,148815481,POINT (-122.297534 47.685291),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53057940402
350,1N4BZ1CP6K,King,Sammamish,WA,98074,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,0,47.0,103497761,POINT (-122.028168 47.586173),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032318
351,1G1RH6E48D,King,Kent,WA,98030,2013,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,10.0,110004541,POINT (-122.196448 47.40561),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033029702
352,KNDJX3AE1G,King,Seattle,WA,98118,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,45.0,251988334,POINT (-122.132064 47.759381),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033010302
353,1N4AZ1CP7K,King,Seattle,WA,98115,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,0,48.0,475488569,POINT (-122.148214 47.292978),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033002200
354,5YJ3E1EA8J,King,Sammamish,WA,98075,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,37.0,299833320,POINT (-122.116674 47.363112),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032213
355,1N4BZ1CP7K,King,Bothell,WA,98011,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,0,5.0,477829488,POINT (-122.35186 47.54286),BONNEVILLE POWER ADMINISTRATION||VERA IRRIGATION DISTRICT #15,53033022001
356,5YJ3E1EB8N,King,Seatac,WA,98148,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,30.0,198720056,POINT (-122.132064 47.759381),PACIFICORP,53033028500
357,5YJYGDEE6M,Spokane,Mead,WA,99021,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,31.0,131264073,POINT (-122.085999 48.016305),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53063010504
358,5YJYGDEE0M,King,Kent,WA,98030,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,4.0,150327257,POINT (-122.042724 47.623594),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029604
359,1G1FZ6S05L,Skagit,Mount Vernon,WA,98274,2020,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,259,0,16.0,102054606,POINT (-122.612932 47.300296),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53057952401
360,5YJ3E1EA6M,King,Sammamish,WA,98074,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,37.0,181611748,POINT (-122.33891 48.41644),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032316
361,3FMTK3SU0M,King,Bellevue,WA,98005,2021,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45.0,193378860,POINT (-122.324308 47.149041),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033023601
362,WBY1Z4C58F,King,Seattle,WA,98122,2015,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,72,0,48.0,226677951,POINT (-122.343577 47.672491),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033007800
363,7SAXCBE66N,King,Redmond,WA,98053,2022,TESLA,MODEL X,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,47.0,205028057,POINT (-121.819086 47.539931),PUGET SOUND ENERGY INC,53033032315
364,5YJYGDED3M,King,Federal Way,WA,98001,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,43.0,142791428,POINT (-122.04526 47.39394),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033030407
365,5YJ3E1EA2K,Pierce,Bonney Lake,WA,98391,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,5.0,474144471,POINT (-119.11698 46.20804),PUGET SOUND ENERGY INC,53053070208
366,5YJSA1E20L,Spokane,Spokane Valley,WA,99212,2020,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,330,0,1.0,4701315,POINT (-122.508465 45.670446),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53063011701
367,1G1FX6S01H,Walla Walla,Waitsburg,WA,99361,2017,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,34.0,239918129,POINT (-102.71236 22.94812),BONNEVILLE POWER ADMINISTRATION||CITY OF PORT ANGELES - (WA),53071920100
368,3C3CFFGE3H,King,Renton,WA,98057,2017,FIAT,500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,1.0,166898672,POINT (-122.30251 47.488635),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53033025302
369,5YJ3E1EA0J,King,Kirkland,WA,98033,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,1.0,272086671,POINT (-122.874042 46.998873),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022401
370,7FCTGAAA7N,King,Redmond,WA,98052,2022,RIVIAN,R1T,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,24.0,218321659,POINT (-122.924482 46.495349),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033022802
371,1G1FY6S03L,King,Auburn,WA,98001,2020,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,259,0,42.0,8434296,POINT (-122.227947 47.565443),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53033029805
372,5YJ3E1EA6N,King,Seattle,WA,98103,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41.0,186612905,POINT (-122.469864 45.732426),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53033004800
373,WBA8E1C56J,King,Maple Valley,WA,98038,2018,BMW,330E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,45600,46.0,349095113,POINT (-122.324308 47.149041),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF KLICKITAT COUNTY,53033031604
374,5YJSA1DP1D,Snohomish,Woodinville,WA,98072,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,17.0,119751481,POINT (-120.53113 46.65404),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53061051912
375,5YJ3E1EB0M,King,Burien,WA,98166,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,18.0,148890031,POINT (-122.526885 47.126883),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033027902
376,5YJYGDEE3M,Snohomish,Bothell,WA,98021,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,14.0,146883880,POINT (-122.204248 47.719278),PUGET SOUND ENERGY INC,53061051938
377,5YJ3E1EB8L,King,Bothell,WA,98011,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,0,27.0,104930955,POINT (-122.024951 47.670286),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033021803
378,5YJ3E1EA2L,Clallam,Port Angeles,WA,98362,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,266,0,43.0,3212030,POINT (-122.212105 47.792368),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53009001300
379,5YJ3E1EB8L,Whatcom,Lynden,WA,98264,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,0,23.0,151253819,POINT (-122.41101 47.139771),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53073010303
380,5YJ3E1EBXL,King,Bellevue,WA,98006,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,0,43.0,6336319,POINT (-122.298657 47.663771),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025007
381,1N4BZ1BV5N,King,Seattle,WA,98115,2022,NISSAN,LEAF,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45.0,190208889,POINT (-122.303324 47.756486),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033002100
382,WBA33AG07N,Clark,Vancouver,WA,98686,2022,BMW,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18,0,31.0,192569142,POINT (-122.302507 47.911921),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53011040411
383,5YJXCBE27G,Clark,Camas,WA,98607,2016,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200,0,11.0,244623494,POINT (-122.388955 47.537382),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53011041400
384,1N4AZ0CP5D,Klickitat,White Salmon,WA,98672,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,0,46.0,101422996,POINT (-122.628418 48.487079),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53039950302
385,JTDKN3DP2C,Pierce,Tacoma,WA,98405,2012,TOYOTA,PRIUS PLUG-IN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,6,0,41.0,259121943,POINT (-122.137386 47.444808),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053061200
386,3C3CFFGE8D,King,Seattle,WA,98101,2013,FIAT,500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,87,0,33.0,112948790,POINT (-122.287614 47.83874),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033008200
387,YV4BR0DZXN,Kitsap,Bainbridge Island,WA,98110,2022,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18,0,45.0,218235251,POINT (-122.394511 47.574001),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53035090902
388,7SAYGDEE3N,King,Seattle,WA,98103,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,31.0,198973526,POINT (-122.212105 47.792368),PUGET SOUND ENERGY INC,53033005402
389,7SAYGDEE7N,King,Kirkland,WA,98034,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,47.0,202099789,POINT (-122.62505 45.640901),PUGET SOUND ENERGY INC,53033021904
390,5YJ3E1EC4M,Pierce,Bonney Lake,WA,98391,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,34.0,175709852,POINT (-117.36043 47.63396),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053070208
391,1N4AZ0CP1F,King,Kent,WA,98031,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,1.0,190045236,POINT (-122.80237 47.02499),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53033029306
392,5YJ3E1EA0M,King,Seattle,WA,98115,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,39.0,172286824,POINT (-122.010741 47.506838),PUGET SOUND ENERGY INC,53033002100
393,WVGTMPE27M,King,Sammamish,WA,98075,2021,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45.0,183236546,POINT (-122.122018 47.678465),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032211
394,5YJSA1H20F,King,Kent,WA,98031,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,0,26.0,289270411,POINT (-122.170798 47.184615),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033029305
395,7SAYGDEF8N,King,Woodinville,WA,98072,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,10.0,208724806,POINT (-121.844616 47.592152),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032326
396,1N4AZ1CP5K,King,Auburn,WA,98092,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,0,25.0,118241182,POINT (-122.227947 47.565443),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031000
397,5YJ3E1EA3N,King,Kent,WA,98042,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,43.0,187065084,POINT (-122.519414 45.630173),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF BENTON COUNTY,53033029307
398,1G1FZ6S0XK,King,Seattle,WA,98106,2019,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,5.0,203314443,POINT (-123.020941 46.96755),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53033011300
399,5YJXCAE2XL,Snohomish,Woodinville,WA,98072,2020,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,293,0,5.0,124156140,POINT (-122.303413 47.61065),PUGET SOUND ENERGY INC,53061051912
400,1FADP5CU2D,Snohomish,Lake Stevens,WA,98258,2013,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,8.0,180321529,POINT (-122.924482 46.495349),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53061053603
401,5YJ3E1EB0M,King,Sammamish,WA,98074,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,17.0,151668961,POINT (-122.132064 47.759381),PUGET SOUND ENERGY INC,53033032316
402,WVWPP7AUXF,Pierce,Gig Harbor,WA,98335,2015,VOLKSWAGEN,E-GOLF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,83,0,22.0,474597700,POINT (-122.454718 48.801538),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053072409
403,KNDCE3LG9N,Skagit,Mount Vernon,WA,98273,2022,KIA,NIRO,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,34.0,194020480,POINT (-122.04526 47.39394),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53057952100
404,5YJ3E1EA1M,Pierce,Puyallup,WA,98373,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,22.0,157486682,POINT (-122.297534 47.685291),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053071307
405,5YJ3E1EA8K,King,Seattle,WA,98103,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,20.0,476959227,POINT (-122.343577 47.672491),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53033004902
406,3FA6P0SUXH,King,Snoqualmie,WA,98065,2017,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,41.0,83205,POINT (-122.633393 47.748427),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||ELMHURST MUTUAL POWER & LIGHT CO|PENINSULA LIGHT COMPANY,53033032604
407,7SAYGDEF7N,King,Maple Valley,WA,98038,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48.0,198499241,POINT (-122.692143 45.797008),PACIFICORP,53033031604
408,5YJSA1H17F,Benton,Kennewick,WA,99336,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,0,18.0,7455556,POINT (-122.35186 47.54286),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53005011100
409,5YJ3E1EB9M,Clark,Vancouver,WA,98682,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,25.0,141417356,POINT (-122.343983 47.739969),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53011040712
410,JTMEB3FV4M,Thurston,Olympia,WA,98502,2021,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,0,15.0,169391498,POINT (-122.203169 47.619011),MODERN ELECTRIC WATER COMPANY,53067011100
411,5YJXCBE43J,King,Seattle,WA,98168,2018,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,28.0,475609872,POINT (-122.408498 45.620943),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033026500
412,KM8S6DA20N,Thurston,Olympia,WA,98501,2022,HYUNDAI,SANTA FE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,31,0,45.0,196537897,POINT (-122.014191 47.559121),PUGET SOUND ENERGY INC,53067010100
413,JTDKARFP3H,Lewis,Winlock,WA,98596,2017,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,3.0,478317542,POINT (-122.414936 48.709388),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PARKLAND LIGHT & WATER COMPANY|PENINSULA LIGHT COMPANY,53041971501
414,WBY1Z4C56E,King,Mercer Island,WA,98040,2014,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,72,0,45.0,252985428,POINT (-122.195157 47.988773),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033024602
415,WBY1Z6C33H,King,Bellevue,WA,98008,2017,BMW,I3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,81,0,1.0,310792107,POINT (-122.132064 47.759381),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033022901
416,1G1FZ6S09M,Clark,Brush Prairie,WA,98606,2021,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,25.0,199012698,POINT (-122.686329 45.713105),PUGET SOUND ENERGY INC,53011040603
417,7SAYGDEF4N,Pierce,Puyallup,WA,98373,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,43.0,207700237,POINT (-122.346385 47.630685),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53053071310
418,1C4JJXR65M,Yakima,Selah,WA,98942,2021,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,32.0,183340601,POINT (-122.132064 47.759381),PUGET SOUND ENERGY INC,53077003100
419,1FTFW1ED9M,Pierce,Lakewood,WA,98439,2021,FORD,F-150,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,21.0,211490121,POINT (-122.227947 47.565443),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053072901
420,5YJ3E1EB0N,King,Kirkland,WA,98034,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,34.0,194985486,POINT (-122.298657 47.663771),PUGET SOUND ENERGY INC,53033022006
421,3FA6P0PUXG,Spokane,Spokane,WA,99207,2016,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,40.0,171137368,POINT (-122.343577 47.672491),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53063001400
422,1N4AZ1CP6L,King,Redmond,WA,98053,2020,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,149,0,47.0,142980372,POINT (-122.313368 47.54411),PUGET SOUND ENERGY INC,53033032318
423,5YJ3E1EB0J,Snohomish,Bothell,WA,98021,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,32.0,177547891,POINT (-122.151342 47.560192),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53061051937
424,KNDCC3LC0H,Pierce,Tacoma,WA,98445,2017,KIA,NIRO,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,34.0,150505932,POINT (-122.122018 47.678465),MODERN ELECTRIC WATER COMPANY,53053071604
425,WMZYU7C54K,King,Seattle,WA,98105,2019,MINI,COUNTRYMAN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,12,36900,1.0,208232328,POINT (-122.132064 47.759381),PUGET SOUND ENERGY INC,53033004401
426,7SAYGDEE9N,King,Shoreline,WA,98155,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,49.0,216651963,POINT (-122.706401 48.056011),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033020401
427,3FA6P0PU5G,Snohomish,Mukilteo,WA,98275,2016,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,6.0,127653347,POINT (-122.692143 45.797008),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53061042006
428,1G1RB6E44C,King,Seattle,WA,98136,2012,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,35,0,22.0,173161824,POINT (-122.326676 47.445709),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033011601
429,1N4BZ0CP4G,Skagit,Anacortes,WA,98221,2016,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,5.0,148893356,POINT (-122.014191 47.559121),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53057940700
430,3FA6P0PU5H,King,Renton,WA,98058,2017,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,45.0,126046259,POINT (-122.183961 47.510245),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029307
431,5YJ3E1EB0N,Snohomish,Lynnwood,WA,98037,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,31.0,193715063,POINT (-122.326676 47.445709),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53061051802
432,7SAYGDEE0N,King,Seattle,WA,98116,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,5.0,190265589,POINT (-122.751179 47.002092),PUGET SOUND ENERGY INC,53033009802
433,1FADP5CU9F,Snohomish,Bothell,WA,98021,2015,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,41.0,106510232,POINT (-122.680274 48.710887),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53061051917
434,WAUDJBFW1N,Clark,Vancouver,WA,98661,2022,AUDI,E-TRON GT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,17.0,194024680,POINT (-122.924946 48.657249),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53011041105
